#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
07c7e4637902103a773aeb899e4f4896	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Stenotrophomonas	 acidaminiphila
871afdc6a1732023d03a64dd40952aef	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Comamonas	 
b86f1c6c63e41c80f1660bcf6cbe52b4	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 	 
de265acb5c79bbd32d89e872c7c9fbae	Bacteria	 Chloroflexi	 Ktedonobacteria	 JG30-KF-AS9	 	 	 
639dec7f3842f3b1fb407b0fb06a824e	Bacteria	 Acidobacteria	 TM1	 	 	 	 
d02a5cd65452614fee8bfa59c2776198	Bacteria	 Proteobacteria	 Deltaproteobacteria	 MIZ46	 	 	 
7c3de470f203188889adfa74873e6307	Bacteria	 Chlamydiae	 Chlamydiia	 Chlamydiales	 Criblamydiaceae	 	 
e68d06039442e42832d56e41c1340eb2	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 	 	 
7942ddc1360857a5f3ddd46d65b2cf2c	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 	 	 
dfd1566c3d4a879624fd2f432d5b1871	Bacteria	 Acidobacteria	 TM1	 	 	 	 
4e4ec8cddbc2b0316183143b310887ec	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Dongia	 mobilis
b9839de6ea116bede17a11f5870eac0a	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Methylibium	
668a91dd817e7b3f9e7f53198d9c9fb8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Ellin329	 	 	 
98c9c43112b550ded59a9403ae95ac56	Bacteria	 Actinobacteria	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 	 
1f8a4f1e1e08119fa538ed6d010b7f70	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae		
0af1f70b22372a0af07cde5874925de6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 	 
c6e761b615e4b5b3ea20b786131ba732	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
3242676379c385f4f9a0cee0b7b42a79	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
7f61a0f5937df0ee04e898647ec60453	Bacteria	 Proteobacteria	 Gammaproteobacteria	 	 	 	 
94e35dcda6a563033f3d16e7ba27bfaf	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 
e9cca18024a98db3df88292c5a16110b	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 	 
960cbe68f489ae2c1d9561c2bfaf4fd7	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 	 	 
183320810c18d294650653b73f222a2e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 	 
56d76ca59abc9066899729d3954f96cb	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 	 
6fa86019745d90632c2f61599ad66fbd	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 	 	 
02614361ba2a80155f6137e95cad11ce	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
99c121fd978cd48a47e22cd9d9725a44	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 
c4de7af557b5ab8d5564d74a80314bfd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
d2697fe1dfe2d29b245f7d8cf2d65056	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 
a9ce5551652f07d7974e1a44ee00c1ef	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Denitrobacter	 
88441eb921bffd51e282544a05056e7c	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Janthinobacterium	 lividum
07984c5149ca80291de96b64fb729034	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
60351791e2c0a27f808405c0750b363d	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 	 	 
7a9ea5b264842466058a7f6852179a86	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae		
23b50771e44642416fd4d2a2d8afd9ec	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae		
c2641b9bf0d84fc00b8a980e5cf67311	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Devosia	 
37f5d0529d7d1cd5f2105c3bef852f98	Bacteria	 Chloroflexi	 TK10	 AKYG885	 Dolo_23	 	 
90d3433776db21759f0201f22e112d6f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Agrobacterium	 sullae
a8de2c65dc538221afde304ccbe2e453	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 	 
1e89402f47fcc3663f68b345a0826141	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Dyella	 
b48d78446c268a51ce54dea2da16c7ca	Bacteria	 TM7	 TM7-3	 EW055	 	 	 
667c1f0546683cff9200d4693263b811	Bacteria	 Proteobacteria	 Alphaproteobacteria				
a002a199a7740ca5f90a711c1f1abc89	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 	 
7cfa2de7d26e4c7c601b6d4185b7380b	Bacteria	 Actinobacteria	 Thermoleophilia	 Solirubrobacterales	 	 	 
00f7a9f9bf890f69c564da414a9c2f18	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium	 
102825e63cc52cc4a54030578ff3b32c	Bacteria	 Acidobacteria	 TM1	 	 	 	 
f1d3d79c78a793512809a8356b5afb65	Bacteria	 Proteobacteria	 Alphaproteobacteria	 	 	 	 
70ccc05c3726808ac577ee3b17ad51b0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	 
fb69da1479dd7147a1e8c6ad399f7277	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Streptomycetaceae		
35a6968f010750ba1d3c95bed8941aee	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 succinicans
ea54fd3bc24f2b6ab723bec5144591d7	Bacteria	 TM6	 SJA-4	 	 	 	 
89d19654bb351a076a97f6039b9c5124	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae		
ab7d047f496ad110e9930a7a0be9037c	Bacteria	 Chloroflexi	 C0119	 	 	 	 
b751eb77e38f2372d8c5471d184f1d3e	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 	 
b6b33400f31061633d4c7faa45fd1d09	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Ellin329	 	 	 
87dbbf4ddaee25026d397d7393485cb2	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae		
0f2d1439aaca2b5562872e6f7331fbb1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae		
8a536436e0bb09810a0966c73b9e68a8	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 [Pedosphaeraceae]	 Pedosphaera	 
2ae2204d384d47c85e954288f6f7b618	Bacteria	 Chloroflexi	 Ktedonobacteria	 JG30-KF-AS9	 	 	 
cfe22492aa92418947619d61991bdb20	Bacteria	 TM6	 SJA-4	 	 	 	 
2554ab1827c7537d0af498c4b477f34a	Bacteria	 Planctomycetes	 Phycisphaerae	 Phycisphaerales	 	 	 
e79ee91009c2c45b739f4a3fae4eead5	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Oceanobacillus	 chironomi
fc331891aadd0ea133f64839c06e0d04	Bacteria	 Proteobacteria	 Betaproteobacteria	 Ellin6067	 	 	 
1c84bfc4199353be409432000469e56a	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Microbacteriaceae	 Leucobacter	 
8a89396d1e907da9642f95ea2fe73c95	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 	 	 
429ac6d3182c938b022777e1f36d201f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Devosia	 
b2e46bc6c7e5d80c139d25dd9b757556	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 Steroidobacter	 
547d105bc077f0a3e74c8361aaf3dcaa	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Streptomycetaceae	 Streptomyces	
8540b07cc214c75d5371a0a461f17f8c	Bacteria	 Proteobacteria	 Alphaproteobacteria				
425be5d7b05bc1121554ed19dec56002	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 [Weeksellaceae]	 Chryseobacterium	 
51586fdbab080555893b2796f2e3f351	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium	 
a69cdde9c5214273bc87d1415a89264b	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 
2ee73d2da75bab3abed40168c3e41b21	Bacteria	 Chloroflexi	 Ktedonobacteria	 Thermogemmatisporales	 Thermogemmatisporaceae	 	 
aa9c98be49ba1e828321787ed44173e8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Phaeospirillum	 fulvum
58f7214970bd2f7e26bd0fefddb30801	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
04c3536bf605e4a2d77d329eeb79efe7	Bacteria	 Chloroflexi	 SHA-26	 	 	 	 
b8ce715d1517f844642f0644b4d3d8b3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Legionellaceae		
2cae662e3814b67a04cedb7e401f7308	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Telmatospirillum	 
f2c55aa13b7eae5b59fdd967241b831e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales			
8c3528dcc78d2d21c8acd6f3472039cc	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Micromonosporaceae	 Actinoplanes	 
3d41aeb596a2e81664711146f438b100	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Ellin329	 	 	 
316d5e1f4cbcab569486f53429f6dd1c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
71ddb19a7747fa3d36b82989ecdb80d8	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Pseudonocardiaceae		
e39110bb76bf446a00059ffd1ac96490	Bacteria	 TM6	 SJA-4	 	 	 	 
e61d56d9a0f709f3296069c3b9dbd153	Bacteria	 Proteobacteria	 Deltaproteobacteria	 	 	 	 
946219845945f329f6b63c9c362ebea8	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
3a3a0366c0613e80fe824aeae6d9112d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 	 
57b7bd2cf3bf4eb7110fdf54d8a5fac4	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 
f31ab904df86ecbdb3c952619d25b7e2	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 
dbe7cde1ce60ef7c24e70fdcadb5bce9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales			
cdd83aa73cec86bd3a789ac3e68d6f65	Bacteria	 Planctomycetes	 Phycisphaerae	 Phycisphaerales	 	 	 
529638f8335f198ac0e06b83c601e12b	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 	 	 
22f0cdecbb06133b068c854420b4841d	Bacteria	 Chloroflexi	 Ktedonobacteria	 Thermogemmatisporales	 Thermogemmatisporaceae	 	 
211cb873f863259bcd19ffe5d7a91c8d	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 	 	 
881dbf55554f13e24b15024c6e87d3b9	Bacteria	 Chloroflexi	 Ktedonobacteria	 JG30-KF-AS9	 	 	 
0c0e5cfadb332c2e9333c855b3600761	Bacteria	 Actinobacteria	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 	 
58f84c842b82e58c90a0dc8be382c9e2	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Hylemonella	 
a3c6a1e52bc2808924c8293cf63cd5bc	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 OPB35	 	 
7f92e927d6a524433f54b93be298bb55	Bacteria	 Chloroflexi	 Ktedonobacteria	 Thermogemmatisporales	 Thermogemmatisporaceae	 	 
a4be2ef4b2bab2019a0e9a1c557a21a9	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 	 
08e99fe2031fd7f8def8b358d8b2e547	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae	 Sporosarcina	 
0abcc718853ceb704a8698cca2075ede	Bacteria	 Acidobacteria	 Sva0725	 Sva0725	 	 	 
53f03d6c2476f7fe4ad0aa245f51a62c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
b9fa78edef7d4d4123ae41c9da42752f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
94e4e0cfc4e6884ec461ea579ca59460	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Rhodanobacter	 
e420b2ebbcf16865f2f7a386f9f56979	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Methylibium	 petroleiphilum
661063a26fbcb2bae7424b5a909dcdf4	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Pandoraea	 
791e9ecd67856822497aa859288146a9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 	 	 	 
937a90c0759d5a974ebcfea92006b693	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Ellin329	 	 	 
af4c745647561f19c7f020eb1940adca	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 	 	 
5cdfd82bcbf701f1a3eb406bf032e68d	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 bryophila
210bc1a1fb2a179c3ac50be3ee4809be	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
11c7ae31a20c266576daae9d0362a4ea	Bacteria	 Bacteroidetes	 At12OctB3	 	 	 	 
5ea1199984b616c81b2c8e66bb7eb0ae	Bacteria	 Proteobacteria	 Betaproteobacteria	 Procabacteriales	 Procabacteriaceae	 	 
0b030ce8ac56d90012b15c7b7d2a7ff8	Bacteria	 Acidobacteria	 TM1	 	 	 	 
66e7d7e8cf9b62c435afa0c0f19c4aa9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae		
3eb913a0214f374711c5ef59bc933e6c	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 succinicans
87ebacc698791c143592b6414de82fb0	Bacteria	 Acidobacteria	 TM1	 	 	 	 
7de1e9b7a4682a44c6edeed58d18c21d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 
8621840f2cfcc32ae9f8ff5fe7bf66c0	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
8eea9d4d8082b6f975d1fcd71be20e39	Bacteria	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 	 	 
dd65658dce90418f98769652a04a23ed	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
bf158d55093f232cf54cb0dc201c6af5	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 	 	 
e00cd5d167428bbb45bde28fd2708345	Bacteria	 Planctomycetes	 Phycisphaerae	 Phycisphaerales	 	 	 
8018218bf2f20e890ddc42739784266c	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae		
3c4d5369300a8a954cd11fa5b852b129	Bacteria	 TM6	 SJA-4	 	 	 	 
90dec024c90ca02f68b0be33f7ef21b2	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 [Weeksellaceae]	 Chryseobacterium	 
0fd0fe7aa4c2dabb9e867475619f4b00	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae		
8eb8dc09e5cda8d4b8f531376b5e7682	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 	 
