#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
bf158d55093f232cf54cb0dc201c6af5	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
e00cd5d167428bbb45bde28fd2708345	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
8018218bf2f20e890ddc42739784266c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	NA	NA
3c4d5369300a8a954cd11fa5b852b129	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
90dec024c90ca02f68b0be33f7ef21b2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__
0fd0fe7aa4c2dabb9e867475619f4b00	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	NA	NA
8eb8dc09e5cda8d4b8f531376b5e7682	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
c5708297e8babea878ead3baac9fe7f0	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__CandidatusSolibacter	s__
d3a218631f1c0d015fdd650caa471fdb	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA	NA	NA
8583abac8edd1a674ea2f52591fcb3b8	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
e5ce78a7124c6942b321000bd4576dd3	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
69997b87615f25455f7fbeb59ed13783	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
3fbe35cb74f0cff2b1a801851930d094	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
15354443933aff48345498660135cae6	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
d21fe1111a929fe662baeb736b47a0ac	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	NA	NA	NA
ba6e03a70cda8df48a19da346a961a40	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__	s__
446e3916da38542e6d545150fb0b0572	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Reyranella	s__massiliensis
cd17eca98bde2bf286029bdf61d54aee	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Leptothrix	s__
153cbf254ea33775506fa17e19457a87	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__
9b610e03e4382673bf0b125d00cafafb	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__
d79e7f82092914e8f69d328e21a30cc1	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
9c5f1115c652be410f34b1e99e3129f8	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Ammoniphilus	NA
784b356cd01a155a04af86e11c87e69d	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	NA	NA
81f5885691c35751e885061a50b465bb	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__sullae
f6b7e9cf211c803164f5491723532851	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Achromobacter	s__
49fea3bc2114d9e02265fbe9e9de98bd	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__BA008	g__	s__
26cd073165816ce8ee3f72e6f4460da7	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__	s__
7b480c5431faa626f6a1583a266873cc	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__	s__
34fcc000d3476b9f57b950e28f4ea778	k__Bacteria	p__Chloroflexi	c__TK10	o__B07_WMSP1	f__	g__	s__
8c2655588f48111fe889936c58b0640f	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	NA
1c26c65656fe7a55eaf573ee4f737238	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__
f1148e2a1dc8943f556996cd05c2d32e	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	NA
2b3b1687ca78c13cc5e6317aa9e4f198	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae	g__Phycicoccus	s__
a4998a5c67157e201c1f45d75e00f84e	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinospicaceae	NA	NA
93b06d5f7847959e6bcfcc763c04b780	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acidocella	s__
2fd9f7ed2ccdb0015b3c751cd7266b79	k__Bacteria	p__Chloroflexi	c__	o__	f__	g__	s__
a5e111a7376af69c06bc38d87f606ed8	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	NA
fe4214c349e93ac702110fb36e1805fb	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	NA	NA
e3fbe6307dee4962a9421696fdf1fa72	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__
ba62ea0914c4b5183c044940b364ba07	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Parachlamydiaceae	NA	NA
e32a211f4fa7810d7b77f3d6a6c69513	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__viridiflava
6ca148d53c99031df32c37f5b1dd127d	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
b6bc53de3c755858e307273bde67e52d	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Verrucosispora	s__gifhornensis
baca6f531cf7ba068dfdfd29cfbd8fa6	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__	s__
557187caf4aaea0cff2a72612244fcf5	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Cupriavidus	s__
6341a2fa8c95761e5ba204a3d0320ad4	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
a29e2c95385a84f30186a8f9d86a3828	k__Bacteria	NA	NA	NA	NA	NA	NA
e030482e964f3f29cac38b041d613413	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__	s__
6bd0e01b1abc53c09c7c6b5a148d3187	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__	g__	s__
b82249b91b2e30bbdb68776382b3c87e	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	NA	NA
d64b8fbc483ad24acae499a2f2cf1533	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__0319-6G20	g__	s__
e96c4a2ec5ec625da8e437b3ff283f34	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
5ecbac3caa0a207f0d6ef368b9ab5c88	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bacteriovoracaceae	g__	s__
6f2284d9c4e63ff24dcbaab0bb4e4028	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46	f__	g__	s__
4b26fad3d90251c69d472cd51ba32e66	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
9405ec9e419e9a114c9644a8ac874bb7	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46	f__	g__	s__
e2c000bf972a90d3024feb09caf48ffc	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Methylibium	s__
fac5bee61add72a867b9de3e09bcd680	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
df6718af312feb36b383c3a1c3b11464	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Denitrobacter	s__
32192ae9470cb7792e78a4cd62175f5f	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__	s__
ccd598e1d3a93f748554456ba59fba7d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__	g__	s__
58113a97e0ad4e02168b1601bf5720e6	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__	s__
7905b314fd3f5680bec8e41c84a45e25	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	NA	NA	NA
944a8c3e8e1aefc6f5fb0b7ee97bfb52	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
8d584bb78e7e336eff465fb3c2377fc2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
fd1e60a5e87118dfdf40d2aa04d0c90e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__
e75ff1417ade1d43caf1b2be62baeeaf	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__	s__
b4b661ff026d2dd6a2622fdae7c1fa17	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
fb9687690706a1038e79034120dcc2e6	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
0ed8be68c29bbafc9fe5abb73bc2319f	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__	s__
0bc060d01a88cfa7cf48ad4121fd8ef7	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	NA
fef490756af089f522ec81eac7464d37	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__	s__
23ed329c30688d9e222da8c92eec2dcc	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
18082eba3bd6bba1b9dde1c32483f62b	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__	s__
0a4e4cb147147fff4ed6d557d65d7750	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__[Roseiflexales]	f__[Kouleothrixaceae]	g__	s__
a16d30b9b7653cd3107990f266b56056	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
e01f252492cc7ff4ec73f31bef975226	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__Steroidobacter	s__
b75676bfe882f8bb8082fd8133c2080b	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Pseudonocardia	s__
1625fc50b28c68634e905690ac46145e	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA
03bfbd6713dda84214e965ff50510076	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	NA	NA
11228c949b2f5f8b2eb8531f317b8a61	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__nitroreducens
87dc3ba479965b5a6f9c06794350e6ac	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Shinella	s__granuli
1d5555cce2931b17cd8bfa9db9d6bc7f	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Ramlibacter	s__
ed54c86b969fab61216fd5fda6d00498	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Simplicispira	s__
0c21e2bd018803e2689692011723ccbe	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__	g__	s__
d3e2d2cc8847f37fb62c44447929e52b	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
a34c1b39c862294de5cd04371f9608d6	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	NA	NA	NA
6137561da47d84a1abde938a67a83990	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
4debd0b2ccbadeeb0953520d3ea31d5c	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__[Pedosphaeraceae]	g__Pedosphaera	s__
5447e31518501eb9aff0f11a59e359f6	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinospicaceae	g__	s__
7f9e4ac47d5552f4acac9d749072113e	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__succinicans
e8d73f41e699ad276efb43b96d3d1e89	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
ae178e5040258045553748522855226d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Reyranella	s__massiliensis
f053f1c10241c07c7a9edd43825e4ae8	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
ad8c6bcffdf594ac31b45a5b6523e477	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__	g__	s__
a304f33a6e66be2b43c99e5a82978ea1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
e6d0f92b25ad5a95212bafc7a2868294	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Asticcacaulis	s__
25b51ee8edbfe851d81832d8f0123dff	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
26c364363d54cfeb2ce8c2a61b2ac3e0	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
87f416af5d06252532ea251dea6c9e43	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
90f81e98d0f3d5327611324360f3c47f	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
032c1d3ea793a41fc156b44a67599085	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
da1d77045acc447aa056623d7cccf14b	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__
e5f6ed1290cd080ca1151b5dceda4447	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
1f9ae4cbbd726d15faa3a6027b1ba7c0	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
f67c527a8dbcaf59e3fefaf00a3535f2	k__Bacteria	p__TM7	c__TM7-3	o__EW055	f__	g__	s__
0208818715bc74701b50b86021f45ac8	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__
92e495182187e69984e8f55f21c13ddb	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
b4d78f71de06cf33640fbfbd66c4c1b0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__
7a4b3bf927a06db3adee8796421784e0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
2808faccc126348d7613b66560fb9916	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Thermomonosporaceae	g__Actinoallomurus	s__iriomotensis
1ec0311648682c0aec9e9776efb2e1ba	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__	s__
6913114b9b413b05d0ea816554931c95	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Methylopila	s__
44160a969985de6214856cb3782b7032	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__	s__
b08d07e1cbc3abc2aef24e099a183498	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
75ebe4b79b933c7d9ca589a92a9df235	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__	s__
a6bc8fc0163c4f23afae273fff201153	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
c487d875eb8977884448736167b2b782	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
51b268816346c351eb3beadac346bac6	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	NA	NA	NA
7b3701dbb8d7a455ee332e88a811cf8c	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
af2a99e94d12b1bd5437e9834c3b307e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__
b8d7f1404b1877a4abbddbb886f539ef	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__	s__
8741db10a6dda22ea509f0ff3f2edc24	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Enhydrobacter	s__aerosaccus
18fa83e3632e1309ec8674a286017ba2	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__FW68	f__	g__	s__
27ec582b1ddcf7bb41dda023881945b8	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae	g__CandidatusNitrososphaera	s__gargensis
1def37b1eb915f51340ed3cae162bd92	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	s__mesophilicum
cf554be0e2743fb73cf5291ac3582cc8	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__	s__
cc1509933209887c30154932c08a2aae	k__Bacteria	p__FBP	c__	o__	f__	g__	s__
8faea4275cc282a109fdfcf3bb4661d2	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	NA	NA
6d752ff3b5919640a2de6df4d1eec32d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__
3c3a5eb7236a2a2ccada264d20c43e6b	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	g__Nocardia	s__
5f70059ea32716a6329bb0c2c01aa810	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	NA	NA
3b6f8d545a3b7eaa50e61d1971a50972	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__chondroitinus
7c014cfb6660e214080b4cc7b50b8834	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin515	g__	s__
915f362c3d71a9d604b19f23ee0cd49e	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
a1e97de173bb43c34a3fd966b991e839	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
9c5e1069615f98b56af29b7444ade855	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
5d21085b16894a6a1f079971aef6deac	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
fadf981e110a311c922f2fa4dec64353	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
cda9426a9f1a5877023da1652664c0fd	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Arthrobacter	s__
2aa844259102f232f00c4dedbf410b99	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
1352d61a4b98504dccbd5e7c4e13760a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__
fac22f58f661c9a1c04775dc8c502d98	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
324ae8a6745f7cc35b3a9f7f5e6f77c5	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__	s__
6824ed73932e9142b250f8e785a4075a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	NA	NA
45fa7dd3be40e8d29dd4f42347c46a1d	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	NA	NA
65b09e9a02dc9608fd0ca0fdb0efc6c9	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
d9f8354332104d6d2ddda6576ef1b019	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
40e80165eef8e08d1c014ad40fdb0af0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobium	s__giardinii
00cf435a31baf518892dcb64e6ef675c	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
0e516b54faa202b76e75e0fc191be8b0	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	NA	NA
cedce98f7f3c1af11c39a24b9801dbc7	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
6aab23d75f2bef5215ea1af5721701d5	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Ammoniphilus	s__
0e92d439bbf83a79ba1ce5a9e3d2ec64	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Inquilinus	s__limosus
4ab0244d86e98dd16d93d951bdf9e1b9	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Actinophytocola	s__oryzae
f3bc750ed4f4c61bcb4626c5468cc882	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobium	s__multihospitium
6b549336d163573debca05455b1f07a1	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
d5cccf96f1ac84a30810e8d9401a20c4	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
8f00e6360b4da6084343c42a1863dadf	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
53e43b261c3bc10aa9a175a5ee20a6ca	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA
dec1dfa35ae04def35156cc311a015d9	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	NA	NA
51e6f05dd34c4fa8412c34b5891a8d98	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
4841d3ce358ee15d8ce4f4d8be2d80f2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
30d975a2cfff0928916cbe6619410203	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46	f__	g__	s__
14c3448d8f8e79f918f4c61fe035c425	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	NA	NA
99fed184ff8fd6653dab5659502bd514	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin515	g__	s__
a6629531a27c3e9db7b6ab64a3a989b5	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Terriglobus	s__
ebb40cd0ab09144b8b939c478e7e8a58	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__	s__
be0dfc5febf05c5fcf212fa81afc791f	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
9aca10939b270bc9d613378e89fdda13	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
6059eeeaa4c3e4819b1ee32cab452baa	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
83b757b0c31f07eba7f141e8b81637cf	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__	g__	s__
418ae3dc257b89908afeab6e027875f6	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__	s__
c70ceb6e26ecaf89fd7ad9ffdee30d24	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
80cb471c4d5becbb60bd75be39ed6216	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	NA	NA
fbb4e6561ab401482235bed43d8f7d04	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__	f__	g__	s__
1438e340c906ecc194cdc3da0799a454	k__Bacteria	p__Acidobacteria	c__TM1	o__	f__	g__	s__
